c1bae2d0-10df-4334-bedd-7aa20b227a9d,OEM Links
640167b4-59b0-47a6-b335-a6b3c0695aea,Portable Media Devices
CA4E628D-8567-4896-AB6B-835B221F373F,Microsoft-Windows-Search
83A9277A-D2FC-4B34-BF81-8CEB4407824F,Microsoft-Windows-UserDataAccess-CEMAPI
34A3697E-0F10-4E48-AF3C-F869B5BABEBB,Microsoft-Windows-WorkFolders
7E1EB7FD-B8DD-43FF-8959-D2A5B1D7F280,Ultimate Dashboard Studio
485E7DF0-0A80-11D8-AD15-505054503030,UMDF - Host Process Trace
4CB314DF-C11F-47D7-9C04-65FB0051561B,Microsoft-Windows-Program-Compatibility-Assistant
21514D7D-4124-E52E-8483-727380B855D7,Windows SDK Modern Versioned Developer Tools
48A8F171-52F2-372B-8414-EA50617708BE,Microsoft .NET CoreRuntime For CoreCon
56285391-9B96-4696-9EAD-2D17F98FBDB2,Microsoft-Windows-EmbeddedAppLauncher
A9C11050-9E93-4FA4-8FE0-7C4750A345B2,Microsoft-Windows-CoreSystem-SmsRouter
D5F7235B-48E2-4E9C-92FE-0E4950ABA9E8,Microsoft-Windows-WEPHOSTSVC
AAF67066-0BF8-469F-AB76-27Microsoft-Windows-PowerShell-DesiredStateConfiguration-FileDownloadManager5590C434EE,
de4f0660-fa10-4b8f-a494-068b20b22307,Control Panel Category
1BABEFB4-59CB-49E5-9698-FD38AC830A91,msiscsi_iScsi
D65C0754-7790-427F-AD73-D7C644260F57,ScannerUtilityInstaller
59E7A714-73A4-4147-B47E-0957048C75C4,Microsoft-Windows-XAML-Diagnostics
1a9ba3a0-143a-11cf-8350-444553540000,Shell Favorite Folder
E01B1A7C-C5C9-4E67-99A9-5E85ACFB2E10,Microsoft-Windows-Diagnosis-WDI
D905AC1D-65E7-4242-99EA-FE66A8355DF8,Native WIFI MSM Trace
F8CFEB22-A2E7-3971-9EDA-4B11EDEFC185,Microsoft Visual C++ 2013 x86 Additional Runtime - 12.0.21005
b7bede81-df94-4682-a7d8-57a52620b86f,Screenshots
9097BF1A-13A0-4A4A-A1F8-473E2A669863,Microsoft SQL Server 2016 LocalDB
8F0DB3A8-299B-4D64-A4ED-907B409D4584,Microsoft-Windows-Runtime-Media
39A63500-7D76-49CD-994F-FFD796EF5A53,Microsoft-Windows-TextPredictionEngine
9C205A39-1250-487D-ABD7-E831C6290539,Microsoft-Windows-Kernel-PnP
5C9BE3E0-3593-4DCD-8F6D-63840923FFEE,Microsoft-Windows-Resource-Leak-Diagnostic
2E8D9EC5-A712-48C4-8CE0-631EB0C1CD65,Layer2 Security HC Diagnostics Trace
8429E243-345B-47C1-8A91-2C94CAF0DAAB,Microsoft-Windows-DUSER
7426A56B-E2D5-4B30-BDEF-B31815C1A74A,Microsoft-Windows-USB-USBHUB
03DEF081-63DA-48D9-83CF-E0F3F39249C7,vs_communitysharedmsi
15E29AFF-CB19-A20B-9A81-B0765A63115F,WinRT Intellisense PPI - en-us
6d809377-6af0-444b-8957-a3773f02200e,Program Files X64
8c46a9ff-a54e-4791-8a1c-2d347bf5df44,Zune
5e591a74-df96-48d3-8d67-1733bcee28ba,Delegate GUID
FEA48357-CE2F-3ED0-B2A0-8548BEC6F111,Microsoft ASP.NET Core 3.1.10 Targeting Pack (x64)
2D296649-CFBE-CF23-EA8E-E24554187B3F,Windows SDK Facade Windows WinMD Versioned
